,name,artist,album_name,album_image_url,album_release_date,duration_ms,explicit,popularity,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_followers,artist_genres,artist_popularity,track_id
194,Both Sides Now,Joni Mitchell,Clouds,https://i.scdn.co/image/ab67616d0000b27356444b01f4852b7830dc581e,1969-05-01,274560,False,56,https://p.scdn.co/mp3-preview/abf0810c6c05452b061a0655f28fbad477b78c80?cid=d3c4d26f750f45daa2434a1585745291,0.623,0.156,6,-15.098,1,0.0308,0.912,0.0,0.141,0.329,97.235,4,1058098,"['canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter']",66,3NW1YMA8kfNVTzGJCGBS8m
195,Sunny Afternoon - Mono Mix,The Kinks,Face to Face (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b2731f85ec215e1d73b9ab48b9ae,1966-10-28,210525,False,64,https://p.scdn.co/mp3-preview/86c1d7d38bce05e1051e2aa56051f1c589e3af56?cid=d3c4d26f750f45daa2434a1585745291,0.595,0.465,2,-8.412,0,0.026,0.102,0.0,0.0641,0.492,124.991,4,1956368,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock']",68,0DQqzCHlPyKQXfF8uL01SI
196,Everybody Loves Somebody,Dean Martin,The Essential Dean Martin,https://i.scdn.co/image/ab67616d0000b273330e9e8d6fa1037f43f0c5ad,2014-10-10,164453,False,45,https://p.scdn.co/mp3-preview/82385671b96d0481286d475c92a0daebfd9424d3?cid=d3c4d26f750f45daa2434a1585745291,0.5,0.413,3,-12.254,1,0.0366,0.857,0.0,0.352,0.462,119.199,3,1160777,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",68,0Wd52AHQrrwwDbqVQF2dt6
197,Elenore,The Turtles,The Turtles Present The Battle of the Bands,https://i.scdn.co/image/ab67616d0000b273f3126c1147d95ab91a85bbc3,1968,151306,False,58,https://p.scdn.co/mp3-preview/e0adfefe59f772bca9354ba28fca55a94d2ce605?cid=d3c4d26f750f45daa2434a1585745291,0.63,0.625,4,-8.407,1,0.0375,0.6,1.52e-05,0.24,0.887,122.504,4,430367,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock']",60,4DWFSrNnZXow1aB96gByho
198,Wichita Lineman - Remastered 2001,Glen Campbell,Wichita Lineman (Remastered),https://i.scdn.co/image/ab67616d0000b273b367fb90309a051f8aaacc9a,1968,186200,False,61,https://p.scdn.co/mp3-preview/dc2cccecf31635af7672caa3c24989623690529d?cid=d3c4d26f750f45daa2434a1585745291,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,4,317541,"['adult standards', 'arkansas country', 'brill building pop', 'bubblegum pop', 'classic country pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']",62,6V9VCm1zOY2lGR80RehJ9i
199,He's So Fine - Remastered 2000,The Chiffons,The Chiffons Absolutely The Best!,https://i.scdn.co/image/ab67616d0000b2732f8fd3006d5dfa9054460f53,2004-10-02,112520,False,54,https://p.scdn.co/mp3-preview/b6c327c8c40b71cec0e087e4c88f916db667c3e7?cid=d3c4d26f750f45daa2434a1585745291,0.558,0.633,7,-3.265,1,0.0329,0.487,0.0,0.129,0.871,72.494,4,86353,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'merseybeat', 'motown', 'rhythm and blues', 'rock-and-roll']",49,2Bs1Lw9LX8hBm70t1iGdlh
200,I Think We're Alone Now,Tommy James & The Shondells,THIS is the 60's,https://i.scdn.co/image/ab67616d0000b2736540a19b1ddff8968016cd7c,2018-02-09,132800,False,0,,0.786,0.442,9,-10.083,1,0.0528,0.177,0.000146,0.0625,0.849,131.156,4,223963,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",56,1t3fKjN5Y7RPmO1dfdxiRe
201,White Rabbit,Jefferson Airplane,Surrealistic Pillow,https://i.scdn.co/image/ab67616d0000b2732dac7a01676ddb36c1d0ec05,1967,150640,False,70,https://p.scdn.co/mp3-preview/367ffcd0d779085e8fa092620542632fecf50330?cid=d3c4d26f750f45daa2434a1585745291,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,4,1228076,"['acid rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",63,4vpeKl0vMGdAXpZiQB2Dtd
202,Then He Kissed Me,The Crystals,Da Doo Ron Ron: The Very Best of The Crystals,https://i.scdn.co/image/ab67616d0000b273a93e542069f023c3c9be9b8d,2011-02-22,158853,False,58,https://p.scdn.co/mp3-preview/bbfeaeb4d024a9a15366d8c0a39024d0ed7e7f3f?cid=d3c4d26f750f45daa2434a1585745291,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,4,87119,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",52,7jeOETwLUP84mPQzxlD5nh
203,In Dreams,Roy Orbison,In Dreams,https://i.scdn.co/image/ab67616d0000b273ed717255beab9002539714c7,1963-02-01,169160,False,55,https://p.scdn.co/mp3-preview/2e2285dd01789c7a1c3d6661fa5db7b92fef25bb?cid=d3c4d26f750f45daa2434a1585745291,0.495,0.435,0,-9.99,1,0.0286,0.67,0.00038,0.13,0.71,108.189,4,1354527,"['adult standards', 'brill building pop', 'bubblegum pop', 'mellow gold', 'rock-and-roll', 'rockabilly']",67,44pN9jfSqY3d3lrKuv3QeN
204,96 Tears,? & The Mysterians,Cameo Parkway 1957-1967 (Original Hit Recordings),https://i.scdn.co/image/ab67616d0000b2738fa14dacf786631f0f05a159,2005-01-01,177426,False,0,,0.68,0.507,7,-5.929,1,0.0336,0.0586,6.49e-06,0.0754,0.854,123.47,4,34369,"['chicano punk', 'classic garage rock', 'detroit rock', 'freakbeat', 'protopunk', 'psychedelic rock']",42,5kIGcBxKdSWuEh6hLlOukV
205,Groovin',The Young Rascals,Oldies 60's,https://i.scdn.co/image/ab67616d0000b273f019e93a36b0be5f11a27385,2017-08-10,151289,False,42,https://p.scdn.co/mp3-preview/5be5b371102fccd76b0c53a5c75c2056cd123139?cid=d3c4d26f750f45daa2434a1585745291,0.605,0.455,5,-8.903,0,0.0301,0.595,0.0,0.0816,0.678,106.825,4,118600,"['brill building pop', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']",50,6krYiEjgGJaMJMTjW7OJ7L
206,Strange Brew,Cream,Disraeli Gears,https://i.scdn.co/image/ab67616d0000b273f7d3ba2473d4452b83ba61c4,1967-11-02,166600,False,53,https://p.scdn.co/mp3-preview/800d3826d0f971077b6ff7aa9dfdc689ad5d0cb8?cid=d3c4d26f750f45daa2434a1585745291,0.62,0.398,2,-15.676,1,0.0303,0.556,6.91e-06,0.273,0.677,106.265,4,1740113,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",65,3ET8TZWF5sP4SPfJK1lKun
207,I Wanna Be Your Dog,The Stooges,The Stooges,https://i.scdn.co/image/ab67616d0000b273a7d2baa04a56c87de579db69,1969-08-05,188560,False,59,https://p.scdn.co/mp3-preview/e19c890c575f687e58fff7689b57c817fbda3e5e?cid=d3c4d26f750f45daa2434a1585745291,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,4,477165,"['alternative rock', 'classic rock', 'detroit rock', 'garage rock', 'permanent wave', 'post-punk', 'protopunk', 'punk', 'punk blues', 'rock']",55,672N8DGGTOLCOgWe0koX5g
208,Going Up The Country,Canned Heat,The Best Of Canned Heat,https://i.scdn.co/image/ab67616d0000b27308a9f2ae15587fa3da702ba0,1987-01-01,171373,False,63,https://p.scdn.co/mp3-preview/cc4b83aed9fc412575fe6afe74e2d795f4c2e6b0?cid=d3c4d26f750f45daa2434a1585745291,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,4,450089,"['album rock', 'blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']",59,57460SJgSpCXaRJ9YIYHxy
209,The Sun Ain't Gonna Shine Anymore - Stereo Version,The Walker Brothers,Sixties,https://i.scdn.co/image/ab67616d0000b273f28aff49812a454dc64c59aa,2003-01-01,179440,False,0,,0.436,0.496,2,-10.573,1,0.0282,0.0033,0.0,0.106,0.651,110.677,4,44065,"['brill building pop', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",45,0qxzwtsPnEnslv0YhGLWc3
210,Dream A Little Dream Of Me,Ella Fitzgerald,Ella And Basie,https://i.scdn.co/image/ab67616d0000b27348792c89bba67a409638732b,1963-09,246160,False,51,https://p.scdn.co/mp3-preview/1fa8e0bddc75f392097976250d52e3527e39161e?cid=d3c4d26f750f45daa2434a1585745291,0.283,0.0738,7,-23.595,1,0.0763,0.925,0.0,0.105,0.223,72.034,4,2041525,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']",69,7sO8fLoq7H3er7C24UtLiF
211,The Look Of Love - Mono Version,Dusty Springfield,Complete A And B Sides 1963 - 1970,https://i.scdn.co/image/ab67616d0000b2731f64431de67310e745c5e327,2006-01-01,211026,False,45,https://p.scdn.co/mp3-preview/0343967b9491b845665609fc97a1f4ac38661711?cid=d3c4d26f750f45daa2434a1585745291,0.642,0.275,1,-12.552,0,0.0279,0.612,3.21e-05,0.155,0.351,97.297,4,335155,"['adult standards', 'brill building pop', 'british invasion', 'folk', 'folk rock', 'mellow gold', 'motown', 'soul', 'vocal jazz']",65,0j4nxNMlaLybQ2sLA1Nxpr
212,The Girl From Ipanema,Stan Getz,Getz/Gilberto,https://i.scdn.co/image/ab67616d0000b273fae68d17a9b6382bd041b285,1964-04,324600,False,0,,0.663,0.113,5,-19.119,0,0.0477,0.897,0.000406,0.114,0.401,130.135,4,312714,"['adult standards', 'bossa nova', 'cool jazz', 'jazz', 'jazz saxophone', 'latin jazz', 'samba-jazz', 'vocal jazz']",65,58TnktmMKygKvmKEHInhuc
213,Both Sides Now,Judy Collins,Chilled 60s,https://i.scdn.co/image/ab67616d0000b27396e61575932ec90b41ffc150,2017-09-19,195840,False,36,https://p.scdn.co/mp3-preview/73758bc7629a780d200665d3ee63baa7cfe3c9dc?cid=d3c4d26f750f45daa2434a1585745291,0.352,0.3,8,-9.282,1,0.0301,0.413,0.0,0.1,0.295,58.686,4,179161,"['american folk revival', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",49,020D3XeiDAAfLQoxlOjRjs
214,Beggin',Frankie Valli & The Four Seasons,New Gold Hits,https://i.scdn.co/image/ab67616d0000b2735c535d46dccb0a6e919116a8,1967-05-01,170626,False,58,https://p.scdn.co/mp3-preview/ac675729c5dc9ff817db839404c5e8c537141db7?cid=d3c4d26f750f45daa2434a1585745291,0.59,0.356,2,-14.656,0,0.0404,0.0651,0.0,0.167,0.375,129.639,4,466300,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'lounge', 'motown', 'northern soul', 'rock-and-roll']",65,2S6XOQqWqUBIySUU00vMru
215,You've Really Got A Hold On Me,The Miracles,The Fabulous Miracles,https://i.scdn.co/image/ab67616d0000b2739c80af821593c6e19fb8bf02,1963-01-01,177706,False,0,,0.679,0.441,0,-8.441,1,0.0293,0.718,0.0,0.22,0.566,118.444,3,278254,"['brill building pop', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'soul']",49,107Vckb6BgV7NI36jxWQJM
216,It's My Party,Lesley Gore,It's My Party: The Mercury Anthology,https://i.scdn.co/image/ab67616d0000b273b4aaaec20876f16a8a782345,1996-01-01,144160,False,0,,0.696,0.581,11,-9.819,0,0.0952,0.691,0.0,0.166,0.964,129.296,4,147613,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group']",62,5A9Lz0DPD0wo2QDqGm4zh9
217,For Your Love,The Yardbirds,Five Live Yardbirds,https://i.scdn.co/image/ab67616d0000b2734b51de74271286d968a2eb96,2017-10-09,149733,False,0,,0.338,0.668,2,-8.641,1,0.0421,0.387,1.59e-05,0.111,0.561,127.097,5,724394,"['album rock', 'art rock', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",51,7A8oXvjcFnGCmzbswJ0MKu
218,Aquarius/Let The Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,The Essential Fifth Dimension,https://i.scdn.co/image/ab67616d0000b2732e7bf11ca0a56b4d155faf27,2011-03-15,290400,False,45,https://p.scdn.co/mp3-preview/f64c60bb4ead3f0603f468579e0cb35fd4f83c3a?cid=d3c4d26f750f45daa2434a1585745291,0.312,0.555,7,-10.05,1,0.0377,0.47,1.43e-06,0.084,0.491,118.235,4,187921,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",53,4z7TuXkZm79m9vkPklnuqu
219,Black Magic Woman - 2018 Remaster,Fleetwood Mac,The Pious Bird of Good Omen,https://i.scdn.co/image/ab67616d0000b2735a2881a3433b2a72d2991974,1969-08-15,172693,False,0,,0.457,0.412,7,-11.138,0,0.0369,0.0516,4.35e-05,0.275,0.44,129.423,4,7139811,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",81,7rea8oiI7zkZI5dbigK06f
220,Comin' Home Baby,Mel Tormé,Comin' Home Baby,https://i.scdn.co/image/ab67616d0000b2734d0dabb3e61fa4939729e581,2005-02-08,165360,False,58,https://p.scdn.co/mp3-preview/b139a63d77dbf7ad199965b61cb65d23fa4127f9?cid=d3c4d26f750f45daa2434a1585745291,0.632,0.368,7,-14.901,0,0.061,0.65,0.0,0.189,0.773,143.121,4,136538,"['adult standards', 'big band', 'contemporary vocal jazz', 'easy listening', 'lounge', 'swing', 'vocal jazz']",51,71tjsDvB4EMJqNG8EMmFnb
221,Walk on By,Dionne Warwick,Make Way for Dionne Warwick,https://i.scdn.co/image/ab67616d0000b27391f2d96a42e77de7834a8523,1964,178333,False,61,https://p.scdn.co/mp3-preview/170a73f70575742cd3450a92e37647bfb9159b86?cid=d3c4d26f750f45daa2434a1585745291,0.7,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,4,637338,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",63,3xsOtNxtBW0oTI1OWKAzTm
222,Puppy Love - Remix,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,https://i.scdn.co/image/ab67616d0000b273686c29818cd37e585c48e7ef,2000-10-03,164000,False,53,https://p.scdn.co/mp3-preview/37de5f76136ec88d838234e82716951b74e4b4bb?cid=d3c4d26f750f45daa2434a1585745291,0.29,0.408,7,-9.607,1,0.0318,0.662,0.0,0.272,0.542,102.229,3,488637,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",63,1Gv8dvKmkHVaB1edYvW0Fr
223,Where Do You Go To (My Lovely),Peter Sarstedt,Playlist: The Best Of Peter Sarstedt,https://i.scdn.co/image/ab67616d0000b273be8f688f6b18a9e29ee1477b,2016-05-20,284706,False,52,https://p.scdn.co/mp3-preview/0cc4be106dcc18073634aa71c209f0f2551bf9a3?cid=d3c4d26f750f45daa2434a1585745291,0.408,0.436,0,-7.712,1,0.0345,0.805,1.72e-06,0.305,0.474,175.024,3,18573,['british folk'],45,2AvMA7gOOhQpDDUjBs89ap
224,I'm Sorry,Brenda Lee,Brenda Lee Her Dynamite Hits,https://i.scdn.co/image/ab67616d0000b2736cd382ec164faff7b5f1f5ac,2011-04-10,161533,False,0,,0.56,0.244,10,-11.872,1,0.0291,0.862,0.000251,0.129,0.312,102.064,3,228534,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rockabilly', 'vocal jazz']",58,1gVmuHCRIgBfmCCRCbX8Um
225,Travelin' Man - Remastered,Ricky Nelson,Rick Is 21,https://i.scdn.co/image/ab67616d0000b273ba71c9b2269ede8b6127fca3,1961-01-01,143200,False,57,https://p.scdn.co/mp3-preview/a4fade5bfa52e888c1e670213d795600430be447?cid=d3c4d26f750f45daa2434a1585745291,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,4,317772,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']",60,1sM0yZDxUhPQhkDh2CLd6l
226,September In The Rain,Dinah Washington,September In The Rain,https://i.scdn.co/image/ab67616d0000b27333a5cd1e1963752951c585d9,1961-01-01,129333,False,58,https://p.scdn.co/mp3-preview/e5828a217883791d7fa049e96f79a7b5acc8cc4a?cid=d3c4d26f750f45daa2434a1585745291,0.401,0.213,1,-13.124,1,0.0545,0.346,1.05e-05,0.0596,0.678,110.611,4,365315,"['adult standards', 'jazz blues', 'lounge', 'soul', 'swing', 'vocal jazz']",60,2csA2nDUNR5TfQEn1I7nt4
227,(Love Is Like A) Heat Wave,Martha Reeves & The Vandellas,Heat Wave,https://i.scdn.co/image/ab67616d0000b273d42d2f33bd2cafdc4f3d01be,1963,163053,False,61,https://p.scdn.co/mp3-preview/61962ed47df1e4ad2069a4320108fd14223d1c49?cid=d3c4d26f750f45daa2434a1585745291,0.514,0.624,0,-9.287,0,0.0842,0.513,0.00517,0.307,0.755,166.726,4,338690,"['brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul']",60,3VgrSJEKBRT3xmwzpaxxEF
228,Daydream,The Lovin' Spoonful,Daydream,https://i.scdn.co/image/ab67616d0000b273737f8ad011befb8c655d3a33,1966-03,139093,False,57,https://p.scdn.co/mp3-preview/ed8ada27a0ca711e7a8841ff40a77d2396cabd09?cid=d3c4d26f750f45daa2434a1585745291,0.822,0.332,1,-11.369,1,0.0506,0.834,0.0,0.11,0.834,110.802,4,355717,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock']",58,3c06k9x6MHHdPQi3ix68yF
229,This Magic Moment,Ben E. King,Hits,https://i.scdn.co/image/ab67616d0000b273db93aeca2cda5caf941c40ca,2012-12-11,147527,False,41,https://p.scdn.co/mp3-preview/06032ee9114985a34d939018fc62998743513d2c?cid=d3c4d26f750f45daa2434a1585745291,0.327,0.439,0,-7.558,1,0.0332,0.727,0.0,0.138,0.545,139.744,4,423377,"['adult standards', 'brill building pop', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",65,48VbR0NaVDvJ4ZguFdS0xa
230,Can't Take My Eyes off You,Frankie Valli,Solo,https://i.scdn.co/image/ab67616d0000b273328ba1034774366865d78ac1,1967,203680,False,68,https://p.scdn.co/mp3-preview/59009fe6bfd7e19f010c643a37867d35c86c8033?cid=d3c4d26f750f45daa2434a1585745291,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,4,179599,"['adult standards', 'brill building pop', 'bubblegum pop', 'disco', 'lounge', 'mellow gold', 'soft rock']",63,0bfvHnWWOeU1U5XeKyVLbW
231,Do You Know the Way to San Jose,Dionne Warwick,The Valley Of The Dolls,https://i.scdn.co/image/ab67616d0000b27364ec8eeee5a2b8817f8e28c0,1968,179440,False,49,https://p.scdn.co/mp3-preview/9424791a9624b734205645765b22a68efa0a8062?cid=d3c4d26f750f45daa2434a1585745291,0.658,0.657,0,-7.792,1,0.0482,0.592,9.5e-06,0.08,0.888,157.269,4,637338,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",63,1YIWYzMq84I46LmgX1vpye
232,California Soul,Marlena Shaw,The Spice Of Life,https://i.scdn.co/image/ab67616d0000b273c925139455d0480681315f02,1969-01-01,177226,False,65,https://p.scdn.co/mp3-preview/769f09563111716b897453a8a1865e0e56e90363?cid=d3c4d26f750f45daa2434a1585745291,0.513,0.826,8,-8.407,0,0.0574,0.555,3.48e-05,0.366,0.539,94.582,4,54377,"['funk', 'jazz funk', 'soul']",53,0OwvrdjaJOypNsNQHyBWE5
233,Eight Miles High,The Byrds,Fifth Dimension,https://i.scdn.co/image/ab67616d0000b2733f07e7daf8ef639ec8263b19,1966-07-18,214640,False,54,https://p.scdn.co/mp3-preview/232990a87dbab62220dfa9340691ae568b81bbbd?cid=d3c4d26f750f45daa2434a1585745291,0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,4,744950,"['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",60,2BGNomqCxEDcXyxf8bg27k
234,"Lay, Lady, Lay",Bob Dylan,Nashville Skyline,https://i.scdn.co/image/ab67616d0000b27322debe1325cc21c9bb0c0b07,1969-04-09,197093,False,62,https://p.scdn.co/mp3-preview/5dcc3e298d65fb8ea7bcfb782d0055e7c3af613d?cid=d3c4d26f750f45daa2434a1585745291,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,4,5270492,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",74,4uYwlMp841PLJmj1gJJwIq
235,These Eyes,The Guess Who,Wheatfield Soul,https://i.scdn.co/image/ab67616d0000b2739e1e0db93ab5e432cccbbb5d,1969-03-01,225920,False,58,https://p.scdn.co/mp3-preview/17bc430d1ea59c3493d3f39c840b01acb3a73197?cid=d3c4d26f750f45daa2434a1585745291,0.561,0.382,7,-11.276,1,0.0267,0.491,1.08e-06,0.156,0.758,96.447,4,462119,"['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",58,5lEyMg4GNKnMbaarvT4sRd
236,Do You Believe in Magic?,The Lovin' Spoonful,Do you Believe In Magic,https://i.scdn.co/image/ab67616d0000b2730b6b12fd915f73fce8082de3,1965-11,125826,False,67,https://p.scdn.co/mp3-preview/95037df16fe3bd8f68ce06a0ff3240be8949face?cid=d3c4d26f750f45daa2434a1585745291,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,4,355717,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock']",58,1udKn1oNKYQSQ9OmiIWCMu
237,Wouldn't It Be Nice - Mono / Remastered,The Beach Boys,Pet Sounds (Original Mono & Stereo Mix Versions),https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f,1966-06-16,145800,False,54,https://p.scdn.co/mp3-preview/97bbb8940384f78af9308ee75af5e12b64248f1a?cid=d3c4d26f750f45daa2434a1585745291,0.396,0.686,5,-5.607,1,0.0341,0.725,1.04e-06,0.17,0.717,124.318,4,3304451,"['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop']",74,2CQRYn5cTD2B9a1ONjhTN2
238,Somethin' Stupid,Frank Sinatra,The World We Knew,https://i.scdn.co/image/ab67616d0000b2733e2331ff09f59ea3c87fe5d6,1967-08,162493,False,69,https://p.scdn.co/mp3-preview/fcf85cd5f29beb41ebcdb4d526faa5c077107497?cid=d3c4d26f750f45daa2434a1585745291,0.257,0.338,4,-12.902,1,0.0357,0.736,0.0,0.252,0.544,207.356,4,5043932,"['adult standards', 'easy listening', 'lounge']",77,4feXcsElKIVsGwkbnTHAfV
239,Crying,Roy Orbison,Crying,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578,1962-01-01,166466,False,58,https://p.scdn.co/mp3-preview/8f4a6c0df372d64d79dff5110f575faadda74200?cid=d3c4d26f750f45daa2434a1585745291,0.35,0.293,2,-9.502,1,0.0258,0.758,8.21e-06,0.104,0.162,96.685,4,1354527,"['adult standards', 'brill building pop', 'bubblegum pop', 'mellow gold', 'rock-and-roll', 'rockabilly']",67,6eLL7QTdMWdhhG4i3jHDR9
240,La-La Means I Love You,The Delfonics,La La Means I Love You,https://i.scdn.co/image/ab67616d0000b273afd192f82c3e9904b13714aa,1968,200906,False,55,https://p.scdn.co/mp3-preview/f1eecbd0fda7e827104f16f96ebcdba8e7ec2b06?cid=d3c4d26f750f45daa2434a1585745291,0.365,0.548,2,-7.727,1,0.0288,0.678,0.0,0.184,0.623,171.242,4,375222,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'souldies', 'southern soul']",51,58CUIzSxNpQUFvTCd8tntH
241,Girl from the North Country,Bob Dylan,Nashville Skyline,https://i.scdn.co/image/ab67616d0000b27322debe1325cc21c9bb0c0b07,1969-04-09,220400,False,64,https://p.scdn.co/mp3-preview/ef6d7428a8d62408825df6bf65f8ee4c8619af91?cid=d3c4d26f750f45daa2434a1585745291,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,4,5270492,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",74,4K1imZQQ0yKtJ40vGmUajS
